website,timestamp,action,duration,user
https://www.theguardian.com,2025-04-15T16:53:26.654494,open_website,-1,0
https://www.theguardian.com,2025-04-15T16:53:40.539438,inactive_wait,5,0
https://www.theguardian.com,2025-04-15T16:53:40.940809,open_website,-1,0
https://www.theguardian.com,2025-04-15T16:53:40.943905,wait,3,0
https://www.theguardian.com,2025-04-15T16:53:43.949728,scroll,-1,0
https://www.theguardian.com,2025-04-15T16:53:46.416751,scroll_duration,2.4660258293151855,0
https://www.theguardian.com,2025-04-15T16:53:46.417062,wait,5,0
https://www.theguardian.com,2025-04-15T16:53:51.423036,scroll,-1,0
https://www.theguardian.com,2025-04-15T16:53:53.266771,scroll_duration,1.843027114868164,0
https://www.theguardian.com,2025-04-15T16:53:53.267124,wait,3,0
https://www.theguardian.com,2025-04-15T16:53:56.380837,open_website,-1,0
https://www.theguardian.com,2025-04-15T16:53:56.383657,scroll,-1,0
https://www.theguardian.com,2025-04-15T16:54:07.004398,scroll_duration,10.62043809890747,0
https://www.theguardian.com,2025-04-15T16:54:07.004662,wait,4,0
https://www.theguardian.com,2025-04-15T16:54:11.010277,wait,5,0
https://www.theguardian.com,2025-04-15T16:54:16.013908,wait,5,0
https://www.theguardian.com,2025-04-15T16:54:21.019933,scroll,-1,0
https://www.theguardian.com,2025-04-15T16:54:36.436544,scroll_duration,15.415786027908325,0
https://www.theguardian.com,2025-04-15T16:54:36.436833,wait,3,0
https://www.theguardian.com,2025-04-15T16:54:39.441739,scroll,-1,0
https://www.theguardian.com,2025-04-15T16:54:54.113983,scroll_duration,14.671566724777222,0
https://www.theguardian.com,2025-04-15T16:54:54.114299,wait,3,0
https://www.theguardian.com,2025-04-15T16:54:57.120270,scroll,-1,0
https://www.theguardian.com,2025-04-15T16:54:59.295751,scroll_duration,2.174499034881592,0
https://www.theguardian.com,2025-04-15T16:54:59.296062,wait,5,0
https://www.theguardian.com,2025-04-15T16:55:04.302066,scroll,-1,0
https://www.theguardian.com,2025-04-15T16:55:26.550476,scroll_duration,22.24760413169861,0
https://www.theguardian.com,2025-04-15T16:55:26.550754,wait,4,0
https://www.theguardian.com,2025-04-15T16:55:31.086755,open_website,-1,0
https://www.theguardian.com,2025-04-15T16:55:31.089449,wait,4,0
https://www.theguardian.com,2025-04-15T16:55:35.093439,wait,3,0
https://www.theguardian.com,2025-04-15T16:55:38.099227,scroll,-1,0
https://www.theguardian.com,2025-04-15T16:55:38.344260,scroll_duration,0.2439720630645752,0
https://www.theguardian.com,2025-04-15T16:55:38.344788,wait,4,0
https://www.theguardian.com,2025-04-15T16:55:42.350708,scroll,-1,0
https://www.theguardian.com,2025-04-15T16:55:47.440360,scroll_duration,5.088884353637695,0
https://www.theguardian.com,2025-04-15T16:55:47.440737,wait,4,0
https://www.theguardian.com,2025-04-15T16:55:51.446420,scroll,-1,0
https://www.theguardian.com,2025-04-15T16:55:57.248897,scroll_duration,5.801775693893433,0
https://www.theguardian.com,2025-04-15T16:55:57.249221,wait,4,0
https://www.theguardian.com,2025-04-15T16:56:01.251352,wait,4,0
https://www.theguardian.com,2025-04-15T16:56:05.257399,wait,5,0
https://www.theguardian.com,2025-04-15T16:56:10.535776,open_website,-1,0
https://www.theguardian.com,2025-04-15T16:56:10.562298,wait,4,0
https://www.theguardian.com,2025-04-15T16:56:14.567519,wait,5,0
https://www.theguardian.com,2025-04-15T16:56:19.573210,wait,4,0
https://www.theguardian.com,2025-04-15T16:56:24.121141,open_website,-1,0
https://www.theguardian.com,2025-04-15T16:56:24.123482,wait,4,0
https://www.theguardian.com,2025-04-15T16:56:28.128635,scroll,-1,0
https://www.theguardian.com,2025-04-15T16:56:45.519577,scroll_duration,17.39043688774109,0
https://www.theguardian.com,2025-04-15T16:56:45.520693,wait,4,0
https://www.theguardian.com,2025-04-15T16:56:49.526252,wait,3,0
https://www.theguardian.com,2025-04-15T16:56:52.528966,wait,4,0
https://www.theguardian.com,2025-04-15T16:56:56.532997,scroll,-1,0
https://www.theguardian.com,2025-04-15T16:57:21.387607,scroll_duration,24.85386824607849,0
https://www.theguardian.com,2025-04-15T16:57:21.388608,wait,5,0
