website,timestamp,action,duration,user
https://www.theguardian.com,2025-04-20T20:51:53.044323,open_website,-1,0
https://www.theguardian.com,2025-04-20T20:51:54.841830,inactive_wait,5,0
https://www.theguardian.com,2025-04-20T20:52:05.130403,inactive_wait,5,0
https://www.theguardian.com/us-news/2025/apr/20/jd-vance-granted-lightning-audience-with-pope-francis-in-vatican,2025-04-20T20:52:10.879768,open_website,-1,0
https://www.theguardian.com,2025-04-20T20:52:10.885525,scroll,-1,0
https://www.theguardian.com,2025-04-20T20:52:21.449439,scroll_duration,10.56366491317749,0
https://www.theguardian.com,2025-04-20T20:52:21.449619,wait,0.08389991418642796,0
https://www.theguardian.com,2025-04-20T20:52:21.539006,wait,0.3881521301512811,0
https://www.theguardian.com,2025-04-20T20:52:21.929728,scroll,-1,0
https://www.theguardian.com,2025-04-20T20:52:31.815129,scroll_duration,9.8847496509552,0
https://www.theguardian.com,2025-04-20T20:52:31.816184,wait,0.38582093462879463,0
https://www.theguardian.com,2025-04-20T20:52:32.207679,wait,0.056624791991629266,0
https://www.theguardian.com,2025-04-20T20:52:32.269800,scroll,-1,0
https://www.theguardian.com,2025-04-20T20:52:35.643131,scroll_duration,3.3726611137390137,0
https://www.theguardian.com,2025-04-20T20:52:35.643440,wait,0.0645913818505123,0
https://www.theguardian.com/world/2025/apr/20/israeli-military-admits-professional-failures-over-gaza-paramedic-killings,2025-04-20T20:52:36.371400,open_website,-1,0
https://www.theguardian.com,2025-04-20T20:52:36.374726,scroll,-1,0
https://www.theguardian.com,2025-04-20T20:52:45.903083,scroll_duration,9.527981042861938,0
https://www.theguardian.com,2025-04-20T20:52:45.903455,wait,0.2536869930860537,0
https://www.theguardian.com,2025-04-20T20:52:46.162969,wait,0.0436364176254181,0
https://www.theguardian.com/football/2025/apr/20/leicester-liverpool-premier-league-match-report,2025-04-20T20:52:46.350318,open_website,-1,0
https://www.theguardian.com,2025-04-20T20:52:46.394516,scroll,-1,0
https://www.theguardian.com,2025-04-20T20:52:51.865447,scroll_duration,5.470538139343262,0
https://www.theguardian.com,2025-04-20T20:52:51.865818,wait,0.4824793162066328,0
https://www.theguardian.com,2025-04-20T20:52:52.353845,scroll,-1,0
https://www.theguardian.com,2025-04-20T20:52:54.363236,scroll_duration,2.0089049339294434,0
https://www.theguardian.com,2025-04-20T20:52:54.363580,wait,0.7237008150652999,0
https://www.theguardian.com/sport/2025/apr/20/padres-luis-arraez-stretchered-off-after-collision-v-astros,2025-04-20T20:52:56.116770,open_website,-1,0
https://www.theguardian.com,2025-04-20T20:52:56.121935,scroll,-1,0
https://www.theguardian.com,2025-04-20T20:53:01.335097,scroll_duration,5.2126898765563965,0
https://www.theguardian.com,2025-04-20T20:53:01.335323,wait,0.302217399801817,0
https://www.theguardian.com,2025-04-20T20:53:01.643118,wait,0.30373162650601304,0
https://www.theguardian.com,2025-04-20T20:53:01.952539,scroll,-1,0
https://www.theguardian.com,2025-04-20T20:53:05.126349,scroll_duration,3.1732490062713623,0
https://www.theguardian.com,2025-04-20T20:53:05.126757,wait,0.20545499297896289,0
https://www.theguardian.com,2025-04-20T20:53:05.337824,wait,0.35325286000487127,0
