website,timestamp,action,duration,user
https://www.tiktok.com/foryou,2025-04-19T14:43:01.216249,open_website,-1,0
https://www.tiktok.com,2025-04-19T14:43:01.900282,inactive_wait,-1,0
https://www.tiktok.com,2025-04-19T14:43:01.913693,wait,0.9365600159044596,0
https://www.tiktok.com,2025-04-19T14:43:02.888607,scroll,-1,0
https://www.tiktok.com,2025-04-19T14:43:02.888796,inactive_wait,2,0
https://www.tiktok.com,2025-04-19T14:43:04.894869,inactive_wait,-1,0
https://www.tiktok.com,2025-04-19T14:43:04.902899,wait,1.2088716631482586,0
https://www.tiktok.com,2025-04-19T14:43:06.158863,scroll,-1,0
https://www.tiktok.com,2025-04-19T14:43:06.159067,inactive_wait,2,0
https://www.tiktok.com,2025-04-19T14:43:08.160914,inactive_wait,-1,0
https://www.tiktok.com,2025-04-19T14:43:08.177178,wait,83.98031999884262,0
https://www.tiktok.com,2025-04-19T14:44:32.208719,scroll,-1,0
https://www.tiktok.com,2025-04-19T14:44:32.208902,inactive_wait,2,0
https://www.tiktok.com,2025-04-19T14:44:34.214773,inactive_wait,-1,0
https://www.tiktok.com,2025-04-19T14:44:34.231744,wait,121.5894693067999,0
https://www.tiktok.com,2025-04-19T14:46:35.870557,scroll,-1,0
https://www.tiktok.com,2025-04-19T14:46:35.870774,inactive_wait,2,0
https://www.tiktok.com,2025-04-19T14:46:37.876636,inactive_wait,-1,0
https://www.tiktok.com,2025-04-19T14:46:37.894201,wait,1.5021906381172254,0
https://www.tiktok.com,2025-04-19T14:46:39.445667,scroll,-1,0
https://www.tiktok.com,2025-04-19T14:46:39.445859,inactive_wait,2,0
https://www.tiktok.com,2025-04-19T14:46:41.451763,inactive_wait,-1,0
https://www.tiktok.com,2025-04-19T14:46:41.470192,wait,56.65759821572778,0
https://www.tiktok.com,2025-04-19T14:47:38.177404,scroll,-1,0
https://www.tiktok.com,2025-04-19T14:47:38.177606,inactive_wait,2,0
https://www.tiktok.com,2025-04-19T14:47:40.182146,inactive_wait,-1,0
https://www.tiktok.com,2025-04-19T14:47:40.194208,wait,67.05085844963273,0
https://www.tiktok.com,2025-04-19T14:48:47.292265,scroll,-1,0
https://www.tiktok.com,2025-04-19T14:48:47.292490,inactive_wait,2,0
https://www.tiktok.com,2025-04-19T14:48:49.303387,inactive_wait,-1,0
https://www.tiktok.com,2025-04-19T14:48:49.321104,wait,67.85425552253555,0
https://www.tiktok.com,2025-04-19T14:49:57.226101,scroll,-1,0
https://www.tiktok.com,2025-04-19T14:49:57.226326,inactive_wait,2,0
https://www.tiktok.com,2025-04-19T14:49:59.237127,inactive_wait,-1,0
https://www.tiktok.com,2025-04-19T14:49:59.255172,wait,8.137641341073039,0
https://www.tiktok.com,2025-04-19T14:50:07.447327,scroll,-1,0
https://www.tiktok.com,2025-04-19T14:50:07.447543,inactive_wait,2,0
https://www.tiktok.com,2025-04-19T14:50:09.458394,inactive_wait,-1,0
https://www.tiktok.com,2025-04-19T14:50:09.476062,wait,51.292186042660646,0
https://www.tiktok.com,2025-04-19T14:51:00.821704,scroll,-1,0
https://www.tiktok.com,2025-04-19T14:51:00.821921,inactive_wait,2,0
https://www.tiktok.com,2025-04-19T14:51:02.832631,inactive_wait,-1,0
https://www.tiktok.com,2025-04-19T14:51:02.848418,wait,73.75115958377337,0
https://www.tiktok.com,2025-04-19T14:52:16.651590,scroll,-1,0
https://www.tiktok.com,2025-04-19T14:52:16.651799,inactive_wait,2,0
https://www.tiktok.com,2025-04-19T14:52:18.662506,inactive_wait,-1,0
https://www.tiktok.com,2025-04-19T14:52:18.683198,wait,19.003096828967664,0
https://www.tiktok.com,2025-04-19T14:52:37.741136,scroll,-1,0
https://www.tiktok.com,2025-04-19T14:52:37.741349,inactive_wait,2,0
https://www.tiktok.com,2025-04-19T14:52:39.752169,inactive_wait,-1,0
https://www.tiktok.com,2025-04-19T14:52:39.770645,wait,20.146491379165607,0
https://www.tiktok.com,2025-04-19T14:52:59.966844,scroll,-1,0
https://www.tiktok.com,2025-04-19T14:52:59.967026,inactive_wait,2,0
https://www.tiktok.com,2025-04-19T14:53:01.977720,inactive_wait,-1,0
https://www.tiktok.com,2025-04-19T14:53:01.994678,wait,27.076553295275918,0
https://www.tiktok.com,2025-04-19T14:53:29.126038,scroll,-1,0
https://www.tiktok.com,2025-04-19T14:53:29.126231,inactive_wait,2,0
https://www.tiktok.com,2025-04-19T14:53:31.137089,inactive_wait,-1,0
https://www.tiktok.com,2025-04-19T14:53:31.153466,wait,30.65329759977571,0
https://www.tiktok.com,2025-04-19T14:54:01.860362,scroll,-1,0
https://www.tiktok.com,2025-04-19T14:54:01.860576,inactive_wait,2,0
https://www.tiktok.com,2025-04-19T14:54:03.871122,inactive_wait,-1,0
https://www.tiktok.com,2025-04-19T14:54:03.885828,wait,4.235854499926117,0
https://www.tiktok.com,2025-04-19T14:54:08.175995,scroll,-1,0
https://www.tiktok.com,2025-04-19T14:54:08.176207,inactive_wait,2,0
https://www.tiktok.com,2025-04-19T14:54:10.187031,inactive_wait,-1,0
https://www.tiktok.com,2025-04-19T14:54:10.205932,wait,10.896775316228874,0
https://www.tiktok.com,2025-04-19T14:54:21.156422,scroll,-1,0
https://www.tiktok.com,2025-04-19T14:54:21.156597,inactive_wait,2,0
https://www.tiktok.com,2025-04-19T14:54:23.167606,inactive_wait,-1,0
https://www.tiktok.com,2025-04-19T14:54:23.184452,wait,53.773388075749544,0
https://www.tiktok.com,2025-04-19T14:55:17.008199,scroll,-1,0
https://www.tiktok.com,2025-04-19T14:55:17.008413,inactive_wait,2,0
https://www.tiktok.com,2025-04-19T14:55:19.018967,inactive_wait,-1,0
https://www.tiktok.com,2025-04-19T14:55:19.034907,wait,7.8107661180941905,0
https://www.tiktok.com,2025-04-19T14:55:26.897791,scroll,-1,0
https://www.tiktok.com,2025-04-19T14:55:26.897996,inactive_wait,2,0
https://www.tiktok.com,2025-04-19T14:55:28.905961,inactive_wait,-1,0
https://www.tiktok.com,2025-04-19T14:55:28.923565,wait,25.490501383021122,0
https://www.tiktok.com,2025-04-19T14:55:54.464467,scroll,-1,0
https://www.tiktok.com,2025-04-19T14:55:54.464696,inactive_wait,2,0
https://www.tiktok.com,2025-04-19T14:55:56.475620,inactive_wait,-1,0
https://www.tiktok.com,2025-04-19T14:55:56.492404,wait,263.36290866948843,0
https://www.tiktok.com,2025-04-19T15:00:19.950580,scroll,-1,0
