website,timestamp,action,duration,user
https://www.tiktok.com/foryou,2025-04-20T20:51:53.044261,open_website,-1,0
https://www.tiktok.com,2025-04-20T20:51:54.406439,inactive_wait,-1,0
https://www.tiktok.com,2025-04-20T20:51:54.423729,wait,0.3272716358560708,0
https://www.tiktok.com,2025-04-20T20:51:54.783434,scroll,-1,0
https://www.tiktok.com,2025-04-20T20:51:54.783555,inactive_wait,2,0
https://www.tiktok.com,2025-04-20T20:51:56.788760,inactive_wait,-1,0
https://www.tiktok.com,2025-04-20T20:52:01.278717,wait,4.308605960607682,0
https://www.tiktok.com,2025-04-20T20:52:05.627878,scroll,-1,0
https://www.tiktok.com,2025-04-20T20:52:05.628200,inactive_wait,2,0
https://www.tiktok.com,2025-04-20T20:52:07.631137,inactive_wait,-1,0
https://www.tiktok.com,2025-04-20T20:52:07.638457,wait,68.22899511142053,0
https://www.tiktok.com,2025-04-20T20:53:15.910055,scroll,-1,0
https://www.tiktok.com,2025-04-20T20:53:15.910243,inactive_wait,2,0
https://www.tiktok.com,2025-04-20T20:53:17.915742,inactive_wait,-1,0
https://www.tiktok.com,2025-04-20T20:53:17.932304,wait,8.025337831932495,0
https://www.tiktok.com,2025-04-20T20:53:26.004860,scroll,-1,0
https://www.tiktok.com,2025-04-20T20:53:26.005082,inactive_wait,2,0
https://www.tiktok.com,2025-04-20T20:53:28.010433,inactive_wait,-1,0
https://www.tiktok.com,2025-04-20T20:53:28.024130,wait,23.735018932289915,0
https://www.tiktok.com,2025-04-20T20:53:51.795509,scroll,-1,0
https://www.tiktok.com,2025-04-20T20:53:51.795790,inactive_wait,2,0
https://www.tiktok.com,2025-04-20T20:53:53.796747,inactive_wait,-1,0
https://www.tiktok.com,2025-04-20T20:53:53.805498,wait,8.123531244042145,0
https://www.tiktok.com,2025-04-20T20:54:01.969870,scroll,-1,0
https://www.tiktok.com,2025-04-20T20:54:01.970007,inactive_wait,2,0
